#E_pot  E_kin  T  P
-2.309646e-03 7.395676e+02 2.964984e+02 8.187206e+02
-2.253854e-03 7.188091e+02 2.881762e+02 7.957404e+02
-2.115337e-03 7.479361e+02 2.998535e+02 8.279848e+02
-2.106019e-03 7.676695e+02 3.077647e+02 8.498301e+02
-2.282425e-03 7.932096e+02 3.180039e+02 8.781037e+02
-2.493325e-03 7.528315e+02 3.018161e+02 8.334041e+02
-2.713697e-03 7.380647e+02 2.958959e+02 8.170569e+02
-2.731934e-03 8.006746e+02 3.209967e+02 8.863676e+02
-2.629815e-03 8.051984e+02 3.228104e+02 8.913756e+02
-2.596774e-03 7.967987e+02 3.194429e+02 8.820770e+02
-2.379843e-03 7.742905e+02 3.104191e+02 8.571597e+02
-2.175766e-03 7.548336e+02 3.026187e+02 8.356204e+02
-1.973743e-03 7.771757e+02 3.115758e+02 8.603537e+02
-1.733578e-03 7.504699e+02 3.008693e+02 8.307897e+02
-1.574012e-03 7.382410e+02 2.959666e+02 8.172520e+02
-1.412738e-03 7.217848e+02 2.893692e+02 7.990346e+02
-1.251318e-03 7.070857e+02 2.834762e+02 7.827623e+02
-1.071521e-03 6.862970e+02 2.751419e+02 7.597487e+02
-9.231117e-04 7.039991e+02 2.822388e+02 7.793454e+02
-8.171343e-04 7.104589e+02 2.848285e+02 7.864965e+02
-7.058292e-04 7.434864e+02 2.980695e+02 8.230588e+02
-5.795046e-04 7.358622e+02 2.950129e+02 8.146186e+02
-4.850509e-04 7.475028e+02 2.996797e+02 8.275050e+02
-4.299263e-04 7.261150e+02 2.911052e+02 8.038282e+02
-3.910776e-04 6.993961e+02 2.803934e+02 7.742497e+02
-3.578500e-04 7.194193e+02 2.884208e+02 7.964159e+02
-3.270921e-04 7.011158e+02 2.810828e+02 7.761535e+02
-2.926332e-04 7.424110e+02 2.976384e+02 8.218683e+02
-2.598051e-04 7.367560e+02 2.953713e+02 8.156081e+02
-2.444770e-04 7.746931e+02 3.105806e+02 8.576055e+02
-2.378812e-04 7.536489e+02 3.021438e+02 8.343090e+02
-2.353543e-04 7.710630e+02 3.091252e+02 8.535868e+02
-2.423878e-04 7.886410e+02 3.161724e+02 8.730462e+02
-2.552363e-04 7.671314e+02 3.075490e+02 8.492345e+02
-2.675452e-04 7.554770e+02 3.028767e+02 8.363327e+02
-2.737842e-04 7.405667e+02 2.968990e+02 8.198266e+02
-2.736005e-04 7.232113e+02 2.899411e+02 8.006138e+02
-2.779767e-04 6.987950e+02 2.801524e+02 7.735843e+02
-2.931467e-04 7.129266e+02 2.858179e+02 7.892284e+02
-3.114350e-04 6.980644e+02 2.798595e+02 7.727755e+02
-3.313384e-04 7.146294e+02 2.865005e+02 7.911133e+02
-3.566112e-04 7.445507e+02 2.984962e+02 8.242370e+02
-3.910783e-04 7.403174e+02 2.967991e+02 8.195507e+02
-4.281179e-04 7.472242e+02 2.995681e+02 8.271967e+02
-4.511321e-04 7.390927e+02 2.963081e+02 8.181948e+02
-4.820209e-04 6.741834e+02 2.702854e+02 7.463386e+02
-5.402431e-04 6.530896e+02 2.618287e+02 7.229872e+02
-6.065752e-04 6.897462e+02 2.765247e+02 7.635670e+02
-6.886935e-04 7.321252e+02 2.935147e+02 8.104817e+02
-8.069068e-04 7.252059e+02 2.907407e+02 8.028218e+02
-9.659975e-04 7.079480e+02 2.838219e+02 7.837169e+02
-1.239715e-03 7.262337e+02 2.911528e+02 8.039597e+02
-1.689047e-03 7.260189e+02 2.910667e+02 8.037218e+02
-2.283463e-03 7.524970e+02 3.016820e+02 8.330338e+02
-3.078306e-03 7.283576e+02 2.920043e+02 8.063108e+02
-4.277492e-03 7.230345e+02 2.898702e+02 8.004180e+02
-6.075871e-03 7.323649e+02 2.936108e+02 8.107470e+02
-8.282103e-03 7.344890e+02 2.944624e+02 8.130985e+02
-1.007882e-02 7.318388e+02 2.933999e+02 8.101646e+02
-1.093712e-02 7.621129e+02 3.055371e+02 8.436789e+02
-1.128768e-02 7.418300e+02 2.974055e+02 8.212251e+02
-1.117703e-02 7.883525e+02 3.160567e+02 8.727268e+02
-1.010577e-02 7.576068e+02 3.037305e+02 8.386904e+02
-8.549286e-03 7.709390e+02 3.090755e+02 8.534495e+02
-7.149903e-03 7.797488e+02 3.126074e+02 8.632022e+02
-6.072700e-03 7.916404e+02 3.173748e+02 8.763665e+02
-5.462973e-03 7.755360e+02 3.109185e+02 8.585386e+02
-5.041873e-03 7.376691e+02 2.957373e+02 8.166189e+02
-4.311917e-03 7.030274e+02 2.818492e+02 7.782696e+02
-3.668591e-03 6.973337e+02 2.795665e+02 7.719665e+02
-3.222222e-03 7.331222e+02 2.939144e+02 8.115853e+02
-2.815593e-03 7.611320e+02 3.051438e+02 8.425929e+02
-2.467533e-03 7.562606e+02 3.031908e+02 8.372001e+02
-2.183331e-03 7.547534e+02 3.025866e+02 8.355317e+02
-1.911379e-03 7.518990e+02 3.014422e+02 8.323717e+02
-1.639869e-03 7.004503e+02 2.808160e+02 7.754167e+02
-1.421843e-03 6.897188e+02 2.765137e+02 7.635367e+02
-1.267955e-03 6.964433e+02 2.792096e+02 7.709809e+02
-1.214270e-03 6.666323e+02 2.672581e+02 7.379793e+02
-1.194848e-03 7.280283e+02 2.918722e+02 8.059462e+02
-1.161451e-03 7.468978e+02 2.994372e+02 8.268354e+02
-1.159940e-03 6.972391e+02 2.795286e+02 7.718618e+02
-1.203969e-03 7.041137e+02 2.822847e+02 7.794722e+02
-1.360900e-03 7.507867e+02 3.009963e+02 8.311405e+02
-1.623634e-03 7.458023e+02 2.989980e+02 8.256226e+02
-1.895222e-03 7.073124e+02 2.835671e+02 7.830133e+02
-2.290983e-03 7.359355e+02 2.950423e+02 8.146998e+02
-2.740562e-03 7.971626e+02 3.195888e+02 8.824798e+02
-3.250586e-03 7.754841e+02 3.108977e+02 8.584811e+02
-4.129481e-03 7.981807e+02 3.199969e+02 8.836068e+02
-5.384661e-03 7.820739e+02 3.135396e+02 8.657762e+02
-7.120746e-03 7.572174e+02 3.035744e+02 8.382593e+02
-9.679588e-03 7.586393e+02 3.041445e+02 8.398335e+02
-1.357426e-02 7.498659e+02 3.006271e+02 8.301211e+02
-1.875601e-02 7.366920e+02 2.953456e+02 8.155372e+02
-2.487591e-02 7.037926e+02 2.821560e+02 7.791167e+02
-3.418528e-02 6.932445e+02 2.779271e+02 7.674397e+02
-4.912257e-02 7.225363e+02 2.896705e+02 7.998665e+02
-6.293037e-02 7.294299e+02 2.924342e+02 8.074979e+02
-7.515584e-02 7.731755e+02 3.099721e+02 8.559254e+02
-9.539206e-02 7.645665e+02 3.065207e+02 8.463951e+02
-1.140074e-01 7.293982e+02 2.924215e+02 8.074629e+02
-1.239335e-01 7.239133e+02 2.902225e+02 8.013909e+02
-1.201379e-01 7.187351e+02 2.881465e+02 7.956585e+02
-1.194194e-01 7.092726e+02 2.843530e+02 7.851833e+02
-1.317947e-01 7.034967e+02 2.820373e+02 7.787892e+02
-1.479952e-01 7.005899e+02 2.808720e+02 7.755713e+02
-1.883255e-01 6.722835e+02 2.695237e+02 7.442354e+02
-2.481234e-01 6.723330e+02 2.695436e+02 7.442901e+02
-3.110012e-01 7.004862e+02 2.808304e+02 7.754564e+02
-3.527936e-01 6.772245e+02 2.715046e+02 7.497051e+02
-3.593085e-01 6.784192e+02 2.719836e+02 7.510277e+02
-3.751063e-01 7.187008e+02 2.881328e+02 7.956205e+02
-3.531817e-01 7.310924e+02 2.931007e+02 8.093383e+02
-2.625131e-01 7.227985e+02 2.897756e+02 8.001568e+02
-1.630985e-01 6.979764e+02 2.798242e+02 7.726781e+02
-8.052544e-02 7.079779e+02 2.838339e+02 7.837499e+02
-3.809008e-02 7.091509e+02 2.843042e+02 7.850486e+02
-1.901787e-02 7.182022e+02 2.879329e+02 7.950685e+02
-9.906274e-03 6.701867e+02 2.686831e+02 7.419142e+02
-5.922704e-03 6.851019e+02 2.746627e+02 7.584256e+02
-4.012611e-03 6.605980e+02 2.648389e+02 7.312992e+02
-2.930333e-03 6.506272e+02 2.608416e+02 7.202613e+02
-2.392781e-03 6.826882e+02 2.736950e+02 7.557536e+02
-2.078119e-03 6.611338e+02 2.650537e+02 7.318923e+02
-1.879505e-03 6.646066e+02 2.664460e+02 7.357368e+02
-1.770171e-03 6.659415e+02 2.669812e+02 7.372146e+02
-1.653450e-03 6.929452e+02 2.778072e+02 7.671084e+02
-1.546363e-03 6.726681e+02 2.696779e+02 7.446611e+02
-1.475275e-03 6.781117e+02 2.718603e+02 7.506873e+02
-1.404188e-03 6.982997e+02 2.799538e+02 7.730359e+02
-1.282639e-03 7.162881e+02 2.871655e+02 7.929496e+02
-1.175106e-03 7.153671e+02 2.867963e+02 7.919300e+02
-1.156453e-03 7.376148e+02 2.957156e+02 8.165588e+02
-1.179361e-03 7.474135e+02 2.996440e+02 8.274063e+02
-1.215878e-03 7.234203e+02 2.900249e+02 8.008451e+02
-1.253208e-03 6.843432e+02 2.743586e+02 7.575857e+02
-1.287142e-03 6.537561e+02 2.620959e+02 7.237250e+02
-1.276938e-03 6.669828e+02 2.673986e+02 7.383673e+02
-1.223703e-03 7.152904e+02 2.867655e+02 7.918451e+02
-1.182462e-03 7.235014e+02 2.900574e+02 8.009349e+02
-1.148701e-03 7.741609e+02 3.103672e+02 8.570163e+02
-1.111227e-03 7.391546e+02 2.963329e+02 8.182634e+02
-1.079218e-03 7.596220e+02 3.045384e+02 8.409214e+02
-1.083054e-03 7.328016e+02 2.937859e+02 8.112304e+02
-1.133051e-03 7.491836e+02 3.003536e+02 8.293658e+02
-1.186785e-03 7.121525e+02 2.855075e+02 7.883714e+02
-1.226734e-03 7.149843e+02 2.866428e+02 7.915063e+02
-1.383786e-03 7.287145e+02 2.921474e+02 8.067059e+02
-1.694144e-03 7.241074e+02 2.903003e+02 8.016057e+02
-1.943771e-03 7.167266e+02 2.873413e+02 7.934350e+02
-2.201110e-03 7.381699e+02 2.959381e+02 8.171733e+02
-2.713675e-03 6.859382e+02 2.749980e+02 7.593514e+02
-3.282189e-03 6.721605e+02 2.694744e+02 7.440992e+02
-3.541023e-03 6.239021e+02 2.501272e+02 6.906758e+02
-3.586464e-03 6.701025e+02 2.686493e+02 7.418209e+02
-3.419803e-03 7.140174e+02 2.862552e+02 7.904358e+02
-2.978239e-03 6.759837e+02 2.710072e+02 7.483316e+02
-2.420053e-03 6.582494e+02 2.638974e+02 7.286993e+02
-1.888328e-03 6.774644e+02 2.716008e+02 7.499707e+02
-1.514807e-03 7.148237e+02 2.865784e+02 7.913284e+02
-1.238177e-03 7.257126e+02 2.909439e+02 8.033828e+02
-1.013990e-03 7.600504e+02 3.047102e+02 8.413956e+02
-8.367976e-04 7.484511e+02 3.000599e+02 8.285549e+02
-7.279083e-04 7.725104e+02 3.097055e+02 8.551891e+02
-6.728314e-04 7.389693e+02 2.962586e+02 8.180583e+02
-6.387360e-04 7.061550e+02 2.831031e+02 7.817320e+02
-6.318886e-04 7.048920e+02 2.825967e+02 7.803338e+02
-6.524971e-04 6.712318e+02 2.691021e+02 7.430711e+02
-6.775704e-04 7.365710e+02 2.952971e+02 8.154032e+02
-6.917621e-04 7.476739e+02 2.997483e+02 8.276945e+02
-6.884068e-04 7.207928e+02 2.889715e+02 7.979363e+02
-6.693115e-04 7.189216e+02 2.882213e+02 7.958650e+02
-6.534771e-04 7.262337e+02 2.911528e+02 8.039596e+02
-6.409243e-04 7.259851e+02 2.910531e+02 8.036844e+02
-6.322277e-04 7.516738e+02 3.013519e+02 8.321225e+02
-6.305634e-04 7.817947e+02 3.134276e+02 8.654671e+02
-6.438931e-04 7.784460e+02 3.120851e+02 8.617600e+02
-6.735206e-04 7.820680e+02 3.135372e+02 8.657696e+02
-7.074942e-04 7.815222e+02 3.133184e+02 8.651654e+02
-7.535798e-04 7.566934e+02 3.033643e+02 8.376792e+02
-8.195619e-04 7.331907e+02 2.939419e+02 8.116612e+02
-8.710943e-04 7.771186e+02 3.115529e+02 8.602905e+02
-8.803126e-04 7.472425e+02 2.995754e+02 8.272169e+02
-8.234108e-04 7.278229e+02 2.917899e+02 8.057190e+02
-7.157769e-04 6.957450e+02 2.789296e+02 7.702079e+02
-6.228123e-04 6.663804e+02 2.671572e+02 7.377005e+02
-5.498911e-04 7.183679e+02 2.879993e+02 7.952519e+02
-4.822571e-04 7.321712e+02 2.935332e+02 8.105325e+02
-4.158565e-04 7.756436e+02 3.109616e+02 8.586577e+02
-3.672914e-04 7.629385e+02 3.058680e+02 8.445928e+02
-3.408247e-04 7.847431e+02 3.146097e+02 8.687311e+02
-3.214333e-04 8.118289e+02 3.254686e+02 8.987157e+02
-3.129212e-04 8.098636e+02 3.246807e+02 8.965401e+02
-3.175693e-04 7.712485e+02 3.091996e+02 8.537922e+02
-3.268854e-04 7.136129e+02 2.860930e+02 7.899881e+02
-3.366585e-04 6.992703e+02 2.803430e+02 7.741104e+02
-3.392012e-04 7.104594e+02 2.848288e+02 7.864971e+02
-3.324925e-04 7.531823e+02 3.019567e+02 8.337924e+02
-3.224245e-04 7.816764e+02 3.133802e+02 8.653361e+02
-3.133701e-04 7.779408e+02 3.118826e+02 8.612007e+02
-3.041392e-04 7.214391e+02 2.892306e+02 7.986518e+02
-2.986661e-04 7.475759e+02 2.997091e+02 8.275860e+02
-2.974508e-04 7.883364e+02 3.160502e+02 8.727089e+02
-2.940039e-04 7.899100e+02 3.166811e+02 8.744509e+02
-2.899544e-04 8.207107e+02 3.290293e+02 9.085481e+02
-2.920458e-04 7.730513e+02 3.099223e+02 8.557879e+02
-3.002761e-04 7.707812e+02 3.090122e+02 8.532748e+02
-3.051989e-04 7.477357e+02 2.997731e+02 8.277629e+02
-2.984441e-04 7.920821e+02 3.175519e+02 8.768555e+02
-2.898436e-04 8.017899e+02 3.214439e+02 8.876024e+02
-2.938559e-04 8.224051e+02 3.297087e+02 9.104239e+02
-3.052991e-04 8.089076e+02 3.242974e+02 8.954818e+02
-3.101686e-04 7.733379e+02 3.100372e+02 8.561052e+02
-3.086961e-04 7.803206e+02 3.128366e+02 8.638352e+02
-3.006286e-04 7.748647e+02 3.106493e+02 8.577954e+02
-2.884972e-04 7.745398e+02 3.105191e+02 8.574358e+02
-2.814539e-04 7.772906e+02 3.116219e+02 8.604809e+02
-2.860656e-04 7.990473e+02 3.203443e+02 8.845662e+02
-3.000643e-04 8.016834e+02 3.214011e+02 8.874844e+02
-3.224260e-04 7.940613e+02 3.183454e+02 8.790466e+02
-3.475239e-04 7.833806e+02 3.140634e+02 8.672227e+02
-3.735094e-04 7.728194e+02 3.098294e+02 8.555312e+02
-4.183222e-04 7.857039e+02 3.149948e+02 8.697946e+02
-4.897716e-04 7.364111e+02 2.952330e+02 8.152263e+02
-5.497250e-04 7.419465e+02 2.974522e+02 8.213541e+02
-5.983072e-04 7.597948e+02 3.046077e+02 8.411126e+02
-6.603923e-04 7.721235e+02 3.095504e+02 8.547608e+02
-7.067075e-04 7.494718e+02 3.004691e+02 8.296848e+02
-7.650260e-04 8.029432e+02 3.219062e+02 8.888791e+02
-8.517741e-04 7.807489e+02 3.130083e+02 8.643093e+02
-9.113692e-04 7.720563e+02 3.095234e+02 8.546865e+02
-9.683020e-04 7.631929e+02 3.059700e+02 8.448744e+02
-1.046527e-03 7.600630e+02 3.047152e+02 8.414095e+02
-1.210315e-03 7.958603e+02 3.190666e+02 8.810381e+02
-1.486211e-03 8.136990e+02 3.262183e+02 9.007860e+02
-1.794159e-03 8.244760e+02 3.305389e+02 9.127164e+02
-2.355892e-03 8.551357e+02 3.428306e+02 9.466575e+02
-3.153502e-03 8.478584e+02 3.399131e+02 9.386013e+02
-3.875744e-03 8.006949e+02 3.210049e+02 8.863901e+02
-4.504296e-03 8.076315e+02 3.237858e+02 8.940691e+02
-5.022354e-03 7.339934e+02 2.942637e+02 8.125498e+02
-5.547969e-03 7.515977e+02 3.013214e+02 8.320382e+02
-6.291740e-03 7.779983e+02 3.119056e+02 8.612644e+02
-7.184650e-03 7.578997e+02 3.038480e+02 8.390147e+02
-7.855630e-03 7.380880e+02 2.959053e+02 8.170826e+02
-8.202628e-03 7.504599e+02 3.008653e+02 8.307787e+02
-7.788057e-03 7.352806e+02 2.947798e+02 8.139748e+02
-7.344856e-03 7.754298e+02 3.108759e+02 8.584210e+02
-6.607076e-03 7.795137e+02 3.125132e+02 8.629420e+02
-5.170794e-03 7.626959e+02 3.057708e+02 8.443243e+02
-3.862690e-03 7.304114e+02 2.928277e+02 8.085844e+02
-2.872352e-03 7.133545e+02 2.859894e+02 7.897020e+02
-2.186125e-03 6.575833e+02 2.636303e+02 7.279619e+02
-1.733882e-03 6.697966e+02 2.685267e+02 7.414823e+02
-1.428599e-03 6.901090e+02 2.766701e+02 7.639687e+02
-1.169491e-03 7.108036e+02 2.849667e+02 7.868781e+02
-9.542782e-04 6.841682e+02 2.742884e+02 7.573920e+02
-8.321636e-04 7.022938e+02 2.815551e+02 7.774575e+02
-7.504448e-04 7.270105e+02 2.914642e+02 8.048195e+02
-6.752066e-04 7.325150e+02 2.936710e+02 8.109132e+02
-6.148057e-04 7.691654e+02 3.083644e+02 8.514861e+02
-5.564681e-04 7.884656e+02 3.161021e+02 8.728520e+02
-5.043646e-04 8.206904e+02 3.290212e+02 9.085256e+02
-4.414603e-04 8.002495e+02 3.208263e+02 8.858971e+02
-3.555419e-04 8.100172e+02 3.247423e+02 8.967101e+02
-2.748858e-04 7.785350e+02 3.121208e+02 8.618585e+02
-2.167691e-04 7.211558e+02 2.891170e+02 7.983382e+02
-1.806934e-04 7.739191e+02 3.102702e+02 8.567486e+02
-1.533920e-04 7.887623e+02 3.162210e+02 8.731804e+02
-1.309599e-04 7.440170e+02 2.982822e+02 8.236462e+02
-1.145342e-04 7.880527e+02 3.159365e+02 8.723949e+02
-1.036292e-04 7.711329e+02 3.091532e+02 8.536642e+02
-9.457934e-05 7.597798e+02 3.046017e+02 8.410960e+02
-8.617423e-05 7.579877e+02 3.038832e+02 8.391121e+02
-8.001654e-05 7.705818e+02 3.089323e+02 8.530541e+02
-7.510454e-05 7.596539e+02 3.045512e+02 8.409567e+02
-7.032731e-05 7.367508e+02 2.953692e+02 8.156024e+02
-6.516211e-05 7.258384e+02 2.909943e+02 8.035220e+02
-6.076220e-05 7.626169e+02 3.057391e+02 8.442368e+02
-5.788937e-05 7.569843e+02 3.034809e+02 8.380013e+02
-5.593014e-05 7.068619e+02 2.833865e+02 7.825146e+02
-5.400136e-05 7.368866e+02 2.954236e+02 8.157526e+02
-5.197919e-05 7.437008e+02 2.981555e+02 8.232962e+02
-4.980610e-05 7.448378e+02 2.986113e+02 8.245548e+02
-4.748287e-05 7.711194e+02 3.091478e+02 8.536493e+02
-4.572297e-05 7.811241e+02 3.131588e+02 8.647248e+02
-4.480819e-05 8.172426e+02 3.276390e+02 9.047089e+02
-4.470869e-05 7.810292e+02 3.131208e+02 8.646197e+02
-4.539289e-05 7.812175e+02 3.131962e+02 8.648281e+02
-4.633106e-05 8.381342e+02 3.360146e+02 9.278364e+02
-4.737547e-05 8.175719e+02 3.277710e+02 9.050734e+02
-4.859456e-05 7.960609e+02 3.191471e+02 8.812602e+02
-5.011559e-05 7.644510e+02 3.064744e+02 8.462672e+02
-5.234867e-05 8.221469e+02 3.296051e+02 9.101380e+02
-5.515610e-05 7.985130e+02 3.201301e+02 8.839746e+02
-5.837251e-05 8.092547e+02 3.244366e+02 8.958661e+02
-6.196734e-05 7.485671e+02 3.001064e+02 8.286833e+02
-6.590597e-05 7.781971e+02 3.119853e+02 8.614844e+02
-6.994315e-05 7.568291e+02 3.034187e+02 8.378295e+02
-7.415423e-05 7.747514e+02 3.106039e+02 8.576700e+02
-7.875499e-05 7.965476e+02 3.193422e+02 8.817990e+02
-8.454425e-05 7.943467e+02 3.184598e+02 8.793625e+02
-9.098379e-05 8.148398e+02 3.266757e+02 9.020489e+02
-9.629274e-05 7.861444e+02 3.151714e+02 8.702823e+02
-1.009208e-04 7.674870e+02 3.076916e+02 8.496281e+02
-1.042207e-04 7.825551e+02 3.137325e+02 8.663088e+02
-1.054985e-04 7.700403e+02 3.087152e+02 8.524547e+02
-1.059961e-04 7.409270e+02 2.970434e+02 8.202254e+02
-1.065895e-04 7.476345e+02 2.997325e+02 8.276508e+02
-1.057211e-04 7.793704e+02 3.124557e+02 8.627833e+02
-1.057714e-04 8.535292e+02 3.421865e+02 9.448790e+02
-1.077259e-04 8.397644e+02 3.366681e+02 9.296411e+02
-1.088246e-04 8.627181e+02 3.458704e+02 9.550514e+02
-1.093610e-04 8.756104e+02 3.510391e+02 9.693236e+02
-1.119458e-04 8.265843e+02 3.313841e+02 9.150503e+02
-1.175461e-04 7.949765e+02 3.187123e+02 8.800596e+02
-1.218084e-04 7.520118e+02 3.014875e+02 8.324967e+02
-1.223363e-04 7.172362e+02 2.875456e+02 7.939991e+02
-1.226370e-04 7.184896e+02 2.880481e+02 7.953867e+02
-1.230233e-04 6.944808e+02 2.784228e+02 7.688084e+02
-1.228020e-04 7.187392e+02 2.881482e+02 7.956631e+02
-1.234117e-04 7.434202e+02 2.980430e+02 8.229855e+02
-1.252098e-04 7.367669e+02 2.953756e+02 8.156202e+02
-1.271127e-04 7.542893e+02 3.024005e+02 8.350179e+02
-1.289965e-04 7.146980e+02 2.865280e+02 7.911893e+02
-1.320429e-04 7.043408e+02 2.823758e+02 7.797236e+02
-1.363908e-04 6.855670e+02 2.748492e+02 7.589405e+02
-1.405118e-04 7.187627e+02 2.881576e+02 7.956890e+02
-1.439927e-04 7.559691e+02 3.030739e+02 8.368774e+02
-1.493730e-04 7.944358e+02 3.184955e+02 8.794611e+02
-1.573631e-04 7.984689e+02 3.201125e+02 8.839259e+02
-1.675006e-04 8.340384e+02 3.343725e+02 9.233022e+02
-1.802750e-04 8.044153e+02 3.224964e+02 8.905086e+02
-1.949901e-04 7.871869e+02 3.155894e+02 8.714364e+02
-2.075602e-04 7.719983e+02 3.095002e+02 8.546223e+02
-2.157192e-04 7.808909e+02 3.130653e+02 8.644665e+02
-2.231095e-04 7.396746e+02 2.965413e+02 8.188390e+02
-2.275432e-04 7.850790e+02 3.147444e+02 8.691029e+02
-2.293032e-04 7.489340e+02 3.002535e+02 8.290894e+02
-2.338655e-04 7.454166e+02 2.988434e+02 8.251956e+02
-2.440054e-04 7.156389e+02 2.869053e+02 7.922309e+02
-2.630653e-04 7.238799e+02 2.902091e+02 8.013539e+02
-2.900814e-04 6.992613e+02 2.803393e+02 7.741005e+02
-3.216383e-04 7.605334e+02 3.049038e+02 8.419303e+02
-3.449216e-04 7.632852e+02 3.060070e+02 8.449766e+02
-3.596545e-04 7.462048e+02 2.991594e+02 8.260681e+02
-3.714357e-04 7.414105e+02 2.972373e+02 8.207607e+02
-3.754304e-04 7.520354e+02 3.014969e+02 8.325228e+02
-3.702281e-04 7.706529e+02 3.089608e+02 8.531328e+02
-3.587327e-04 7.725698e+02 3.097293e+02 8.552549e+02
-3.568203e-04 7.484076e+02 3.000425e+02 8.285067e+02
-3.643871e-04 7.905709e+02 3.169461e+02 8.751826e+02
-3.553052e-04 7.671589e+02 3.075600e+02 8.492649e+02
-3.267031e-04 7.945040e+02 3.185229e+02 8.795366e+02
-3.014065e-04 7.832512e+02 3.140116e+02 8.670795e+02
-2.868714e-04 7.407931e+02 2.969898e+02 8.200772e+02
-2.826613e-04 8.000917e+02 3.207630e+02 8.857223e+02
-2.926582e-04 7.948962e+02 3.186801e+02 8.799708e+02
-3.181330e-04 7.849088e+02 3.146761e+02 8.689145e+02
-3.480618e-04 8.046649e+02 3.225965e+02 8.907850e+02
-3.814165e-04 7.723200e+02 3.096291e+02 8.549783e+02
-4.258356e-04 7.333901e+02 2.940218e+02 8.118819e+02
-4.957501e-04 7.092560e+02 2.843463e+02 7.851649e+02
-5.967803e-04 7.183878e+02 2.880073e+02 7.952740e+02
-7.206361e-04 7.337896e+02 2.941820e+02 8.123242e+02
-8.754750e-04 7.494529e+02 3.004616e+02 8.296639e+02
-1.071652e-03 7.468401e+02 2.994141e+02 8.267715e+02
-1.368916e-03 7.551922e+02 3.027625e+02 8.360174e+02
-1.821646e-03 7.831265e+02 3.139616e+02 8.669415e+02
-2.421014e-03 7.362895e+02 2.951842e+02 8.150916e+02
-3.234957e-03 7.180104e+02 2.878560e+02 7.948562e+02
-4.228839e-03 7.339686e+02 2.942538e+02 8.125223e+02
-5.638021e-03 7.367106e+02 2.953531e+02 8.155578e+02
-8.091542e-03 7.282161e+02 2.919475e+02 8.061542e+02
-1.173894e-02 7.250346e+02 2.906720e+02 8.026321e+02
-1.755851e-02 7.052375e+02 2.827353e+02 7.807163e+02
-2.728599e-02 7.226504e+02 2.897162e+02 7.999928e+02
-4.396157e-02 7.594228e+02 3.044586e+02 8.407009e+02
-7.629369e-02 7.963741e+02 3.192726e+02 8.816069e+02
-1.386251e-01 7.780352e+02 3.119204e+02 8.613053e+02
-2.352060e-01 8.074789e+02 3.237246e+02 8.939002e+02
-3.705325e-01 7.796588e+02 3.125713e+02 8.631026e+02
-4.507758e-01 7.517972e+02 3.014014e+02 8.322590e+02
-4.196674e-01 7.641630e+02 3.063590e+02 8.459484e+02
-3.739995e-01 7.426544e+02 2.977360e+02 8.221378e+02
-3.175383e-01 7.016823e+02 2.813099e+02 7.767805e+02
-2.663540e-01 7.201396e+02 2.887096e+02 7.972133e+02
-2.291899e-01 7.551736e+02 3.027550e+02 8.359968e+02
-1.847650e-01 7.887362e+02 3.162105e+02 8.731515e+02
-1.372466e-01 7.705673e+02 3.089265e+02 8.530380e+02
-1.099277e-01 7.783784e+02 3.120580e+02 8.616851e+02
-9.756604e-02 8.019561e+02 3.215105e+02 8.877863e+02
-8.958609e-02 7.923940e+02 3.176770e+02 8.772008e+02
-7.835327e-02 7.634638e+02 3.060786e+02 8.451743e+02
-7.178000e-02 7.626643e+02 3.057581e+02 8.442893e+02
-6.602926e-02 7.663604e+02 3.072399e+02 8.483810e+02
-5.328775e-02 7.573482e+02 3.036268e+02 8.384041e+02
-4.586787e-02 7.916561e+02 3.173811e+02 8.763839e+02
-4.151858e-02 8.068293e+02 3.234642e+02 8.931810e+02
-3.407866e-02 7.649152e+02 3.066605e+02 8.467810e+02
-3.018545e-02 7.332187e+02 2.939531e+02 8.116921e+02
-3.021983e-02 7.428576e+02 2.978174e+02 8.223627e+02
-2.988274e-02 7.544437e+02 3.024624e+02 8.351888e+02
-2.357560e-02 7.361470e+02 2.951271e+02 8.149339e+02
-1.453037e-02 7.364464e+02 2.952471e+02 8.152653e+02
-8.879868e-03 7.492993e+02 3.004000e+02 8.294938e+02
-6.163647e-03 7.515487e+02 3.013018e+02 8.319839e+02
-4.653737e-03 7.075766e+02 2.836730e+02 7.833057e+02
-3.569904e-03 7.437064e+02 2.981577e+02 8.233023e+02
-2.960615e-03 7.623442e+02 3.056298e+02 8.439349e+02
-2.731872e-03 7.933070e+02 3.180430e+02 8.782115e+02
-2.777632e-03 7.753813e+02 3.108564e+02 8.583672e+02
-2.907341e-03 7.413417e+02 2.972097e+02 8.206845e+02
-3.215256e-03 7.410660e+02 2.970992e+02 8.203793e+02
-4.033254e-03 7.594481e+02 3.044687e+02 8.407288e+02
-5.753838e-03 7.762806e+02 3.112170e+02 8.593629e+02
-9.357602e-03 7.443689e+02 2.984234e+02 8.240358e+02
-1.802514e-02 7.533280e+02 3.020151e+02 8.339537e+02
-4.050138e-02 7.536264e+02 3.021348e+02 8.342841e+02
-8.445554e-02 7.330480e+02 2.938847e+02 8.115032e+02
-1.469091e-01 7.228683e+02 2.898036e+02 8.002340e+02
-2.210954e-01 7.660814e+02 3.071281e+02 8.480721e+02
